ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431237.331,17:07:17,timeslice,2,0.0,0,0,0.0
1785431237.331,17:07:17,timeslice,3,0.0,0,0,0.0
1785431237.331,17:07:17,timeslice,4,0.0,0,0,0.0
1785431237.331,17:07:17,timeslice,5,0.0,0,0,0.0
1785431237.331,17:07:17,timeslice,6,0.0,0,0,0.0
1785431237.331,17:07:17,timeslice,7,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,0,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,1,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,2,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,3,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,4,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,5,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,6,0.0,0,0,0.0
1785431238.331,17:07:18,timeslice,7,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,0,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,1,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,2,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,3,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,4,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,5,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,6,0.0,0,0,0.0
1785431239.331,17:07:19,timeslice,7,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,0,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,1,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,2,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,3,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,4,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,5,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,6,0.0,0,0,0.0
1785431240.331,17:07:20,timeslice,7,0.0,0,0,0.0
1785431241.331,17:07:21,timeslice,0,0.0,0,0,0.0
