ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785432247.089,17:24:07,timeslice,7,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,0,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,1,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,2,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,3,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,4,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,5,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,6,0.0,0,0,0.0
1785432248.09,17:24:08,timeslice,7,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,0,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,1,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,2,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,3,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,4,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,5,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,6,0.0,0,0,0.0
1785432249.09,17:24:09,timeslice,7,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,0,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,1,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,2,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,3,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,4,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,5,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,6,0.0,0,0,0.0
1785432250.09,17:24:10,timeslice,7,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,0,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,1,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,2,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,3,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,4,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,5,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,6,0.0,0,0,0.0
1785432251.09,17:24:11,timeslice,7,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,0,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,1,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,2,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,3,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,4,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,5,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,6,0.0,0,0,0.0
1785432252.09,17:24:12,timeslice,7,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,0,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,1,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,2,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,3,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,4,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,5,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,6,0.0,0,0,0.0
1785432253.09,17:24:13,timeslice,7,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,0,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,1,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,2,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,3,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,4,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,5,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,6,0.0,0,0,0.0
1785432254.09,17:24:14,timeslice,7,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,0,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,1,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,2,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,3,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,4,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,5,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,6,0.0,0,0,0.0
1785432255.09,17:24:15,timeslice,7,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,0,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,1,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,2,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,3,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,4,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,5,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,6,0.0,0,0,0.0
1785432256.091,17:24:16,timeslice,7,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,0,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,1,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,2,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,3,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,4,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,5,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,6,0.0,0,0,0.0
1785432257.091,17:24:17,timeslice,7,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,0,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,1,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,2,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,3,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,4,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,5,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,6,0.0,0,0,0.0
1785432258.091,17:24:18,timeslice,7,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,0,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,1,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,2,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,3,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,4,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,5,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,6,0.0,0,0,0.0
1785432259.091,17:24:19,timeslice,7,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,0,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,1,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,2,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,3,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,4,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,5,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,6,0.0,0,0,0.0
1785432260.091,17:24:20,timeslice,7,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,0,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,1,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,2,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,3,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,4,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,5,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,6,0.0,0,0,0.0
1785432261.091,17:24:21,timeslice,7,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,0,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,1,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,2,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,3,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,4,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,5,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,6,0.0,0,0,0.0
1785432262.091,17:24:22,timeslice,7,0.0,0,0,0.0
1785432263.091,17:24:23,timeslice,0,0.0,0,0,0.0
1785432263.091,17:24:23,timeslice,1,0.0,0,0,0.0
1785432263.091,17:24:23,timeslice,2,0.0,0,0,0.0
1785432263.091,17:24:23,timeslice,3,0.0,0,0,0.0
1785432263.091,17:24:23,timeslice,4,0.0,0,0,0.0
1785432263.091,17:24:23,timeslice,5,0.0,0,0,0.0
